Reg_yr,Manufacturing_yr,Km_driven,Engine capacity,Prev_owners,Cylinders,Max Power,Seater,Ground_clearance,Bootspace,Fueltank,Airbags,Fueltype,RTO,Transmission,Insurance_expiry,Insurance_type,Drivetrain,Bodytype,Model,Brand,City,Price
,,,,,,,,,,,0,,,,,,,,,,,
May 2016,Apr 2016,64K km,1373 cc,1st Owner,4 units,91bhp@6000rpm,5 units,170 mm,510 litres,43 litres,1,petrol,GJ01,manual,Jun  2026,Third Party,Front Wheel Drive,,Ciaz,Maruti Suzuki,Ahmedabad,502000
Dec 2022,Dec 2022,60K km,1197 cc,1st Owner,4 units,89 bhp @ 6000 rpm,5 units,165 mm,,,1,petrol+cng,CH01,manual,Dec  2025,Comprehensive,span>,,Dzire,Maruti Suzuki,Chandigarh,568000
Jan 2020,Jan 2020,65K km,1248 cc,1st Owner,4 units,74bhp@4000rpm,5 units,163 mm,378 litres,37 litres,1,diesel,HR51,manual,Jun  2026,Third Party,Front Wheel Drive,,Dzire,Maruti Suzuki,Bangalore,649000
Oct 2017,Oct 2017,87K km,1248 cc,1st Owner,4 units,74bhp@4000rpm,5 units,163 mm,378 litres,37 litres,1,diesel,KA03,automatic,Jun  2026,Third Party,Front Wheel Drive,,Dzire,Maruti Suzuki,Bangalore,624000
,,,,,,,,,,,0,,,,,,,,,,,
Nov 2023,Aug 2023,10K km,,1st Owner,,,,,,,0,petrol,DL8C,manual,Oct  2025,Comprehensive,span>,,Eeco,Maruti Suzuki,Gurgaon,506000
Mar 2017,Jan 2017,85K km,1248 cc,2nd Owner,4 units,89bhp@4000rpm,7 units,185 mm,135 litres,45 litres,1,diesel,MH46,manual,Jun  2026,Third Party,Front Wheel Drive,,Ertiga,Maruti Suzuki,Mumbai,675000
Jul 2017,Jul 2017,24K km,1373 cc,1st Owner,4 units,94bhp@6000rpm,7 units,185 mm,135 litres,45 litres,1,petrol,MH04,manual,Jun  2026,Third Party,Front Wheel Drive,,Ertiga,Maruti Suzuki,Mumbai,827000
May 2013,Mar 2013,91K km,998 cc,2nd Owner,3 units,90 Nm @ 3500 rpm,5 units,165 mm,,35 litres,0,petrol,MH15,manual,Jun  2026,Third Party,Front Wheel Drive,,Estilo,Maruti Suzuki,Pune,180000
Sep 2023,Jul 2023,13K km,998 cc,1st Owner,3 units,99 bhp@5500rpm,5 units,190 mm,308 litres,37 litres,1,petrol,UP90,automatic,Jun  2026,Third Party,Front Wheel Drive,,Fronx,Maruti Suzuki,Lucknow,1093000
May 2023,Apr 2023,21K km,998 cc,1st Owner,3 units,99 bhp@5500rpm,5 units,190 mm,308 litres,37 litres,1,petrol,UP32,automatic,Dec  2024,Third Party,Front Wheel Drive,,Fronx,Maruti Suzuki,Lucknow,1132000
Oct 2023,Apr 2023,5K km,998 cc,1st Owner,3 units,99 bhp@5500rpm,5 units,190 mm,308 litres,37 litres,1,petrol,PB65,automatic,Oct  2026,Third Party,Front Wheel Drive,,Fronx,Maruti Suzuki,Chandigarh,1150000
,,,,,,,,,,,0,,,,,,,,,,,
Nov 2023,Oct 2023,12K km,998 cc,1st Owner,3 units,99 bhp@5500rpm,5 units,190 mm,308 litres,37 litres,1,petrol,,manual,Nov  2025,Comprehensive,Front Wheel Drive,,Fronx,Maruti Suzuki,Jaipur,961702
Nov 2022,Oct 2022,46K km,1490 cc,1st Owner,3 units,91 bhp @ 5500 rpm,5 units,210 mm,1645 litres,45 litres,1,hybrid,TN38,automatic,Oct  2025,Comprehensive,FWD,,Grand Vitara,Maruti Suzuki,Coimbatore,1684583
,,,,,,,,,,,0,,,,,,,,,,,
Feb 2023,Sep 2022,12K km,1462 cc,1st Owner,4 units,102 bhp @ 6000 rpm,5 units,,,,1,petrol,PB10,manual,Dec  2025,Third Party,span>,,Grand Vitara,Maruti Suzuki,Chandigarh,1370000
,,,,,,,,,,,0,,,,,,,,,,,
Oct 2022,Sep 2022,20K km,,1st Owner,,,,,,,0,petrol,MH43,manual,Oct  2025,Comprehensive,,,Grand Vitara,Maruti Suzuki,Mumbai,1352293
May 2023,Apr 2023,7K km,1462 cc,1st Owner,4 units,102 bhp @ 6000 rpm,5 units,210 mm,373 litres,,1,petrol,PB10,manual,May  2026,Comprehensive,FWD,,Grand Vitara,Maruti Suzuki,Chandigarh,1393703
Mar 2023,Feb 2023,27K km,1462 cc,1st Owner,4 units,102 bhp @ 6000 rpm,5 units,210 mm,373 litres,,1,petrol,MH47,manual,Mar  2026,Comprehensive,FWD,,Grand Vitara,Maruti Suzuki,Mumbai,1445213
,,,,,,,,,,,0,,,,,,,,,,,
Jan 2023,Nov 2022,37K km,1490 cc,1st Owner,3 units,91 bhp @ 5500 rpm,5 units,210 mm,265 litres,45 litres,1,hybrid,UP55,automatic,Dec  2025,Comprehensive,FWD,,Grand Vitara,Maruti Suzuki,Lucknow,1496723
Nov 2022,Nov 2022,70K km,1490 cc,1st Owner,3 units,91 bhp @ 5500 rpm,5 units,210 mm,265 litres,45 litres,1,hybrid,MH12,automatic,Jun  2026,Third Party,FWD,,Grand Vitara,Maruti Suzuki,Pune,1564393
Dec 2022,Oct 2022,16K km,,1st Owner,,,,,,,0,petrol,KA41,manual,Dec  2025,Comprehensive,span>,,Grand Vitara,Maruti Suzuki,Bangalore,1294723
,,,,,,,,,,,0,,,,,,,,,,,
Dec 2017,Nov 2017,38K km,1197 cc,1st Owner,4 units,82bhp@6000rpm,5 units,180 mm,260 litres,32 litres,0,petrol,MH01,automatic,Jun  2026,Third Party,Front Wheel Drive,,Ignis,Maruti Suzuki,Mumbai,521000
Dec 2022,Dec 2022,23K km,1197 cc,1st Owner,,81.80bhp@6000rpm,5 units,180 mm,260 litres,32 litres,0,petrol,KL11,manual,Dec  2025,Comprehensive,FWD,,Ignis,Maruti Suzuki,Kochi,560000
Mar 2021,Feb 2021,31K km,1197 cc,1st Owner,4 units,82 bhp@6000rpm,5 units,180 mm,260 litres,32 litres,1,petrol,HR10,automatic,Feb  2026,Comprehensive,Front Wheel Drive,,Ignis,Maruti Suzuki,Karnal,570000
,,,,,,,,,,,0,,,,,,,,,,,
Aug 2022,Jul 2022,13K km,1197 cc,1st Owner,4 units,81.80bhp@6000rpm,5 units,180 mm,260 litres,32 litres,1,petrol,MH12,automatic,Jun  2026,Third Party,FWD,,Ignis,Maruti Suzuki,Pune,658000
,,,,,,,,,,,0,,,,,,,,,,,
Oct 2023,Apr 2023,18K km,1197 cc,1st Owner,4 units,81.80bhp@6000rpm,5 units,180 mm,260 litres,32 litres,1,petrol,UP53,manual,Oct  2025,Comprehensive,FWD,,Ignis,Maruti Suzuki,Lucknow,566000
Dec 2020,Dec 2020,41K km,1197 cc,1st Owner,4 units,81.80bhp@6000rpm,5 units,180 mm,260 litres,32 litres,1,petrol,WB18,manual,Jun  2026,Third Party,FWD,,Ignis,Maruti Suzuki,Kolkata,488000
,,,,,,,,,,,0,,,,,,,,,,,
May 2022,Apr 2022,34K km,1462  cc,1st Owner,4 units,102 bhp @ 6000 rpm,7 units,185 mm,209 litres,45 litres,1,petrol,PB29,automatic,Jun  2026,Third Party,FWD,,New Ertiga,Maruti Suzuki,Chandigarh,1035045
Mar 2015,Jan 2015,123K km,1248 cc,1st Owner,4 units,73 bhp@4000rpm,5 units,170 mm,236 litres,43 litres,0,diesel,UP32,manual,Jun  2026,Third Party,Front Wheel Drive,,Ritz,Maruti Suzuki,Lucknow,269000
Jul 2013,Apr 2013,113K km,1197 cc,1st Owner,4 units,85 bhp@6000rpm,5 units,170 mm,236 litres,43 litres,0,petrol,AP29,manual,Jun  2026,Third Party,Front Wheel Drive,,Ritz,Maruti Suzuki,Hyderabad,290000
Dec 2014,Feb 2014,109K km,1197 cc,1st Owner,4 units,85 bhp@6000rpm,5 units,170 mm,236 litres,43 litres,0,petrol,TS15,manual,Jun  2026,Third Party,Front Wheel Drive,,Ritz,Maruti Suzuki,Hyderabad,298000
Nov 2021,Apr 2021,39K km,1462 cc,2nd Owner,4 units,103bhp@6000rpm,5 units,180 mm,353 litres,48 litres,1,petrol,RJ13,manual,Jun  2026,Third Party,Front Wheel Drive,,S-Cross,Maruti Suzuki,Jaipur,605024
Sep 2020,Aug 2020,56K km,1462 cc,1st Owner,4 units,103bhp@6000rpm,5 units,180 mm,353 litres,48 litres,1,petrol,HR26,manual,Dec  2025,Comprehensive,Front Wheel Drive,,S-Cross,Maruti Suzuki,Gurgaon,741000
Feb 2022,Jan 2022,54K km,1462 cc,1st Owner,4 units,103bhp@6000rpm,5 units,180 mm,353 litres,48 litres,1,petrol,HR26,manual,Jan  2026,Comprehensive,Front Wheel Drive,,S-Cross,Maruti Suzuki,Gurgaon,797000
Apr 2022,Mar 2022,81K km,1462 cc,1st Owner,4 units,103bhp@6000rpm,5 units,180 mm,353 litres,48 litres,1,petrol,KA02,manual,Jun  2026,Third Party,Front Wheel Drive,,S-Cross,Maruti Suzuki,Bangalore,824000
Jul 2021,Apr 2021,18K km,998 cc,2nd Owner,3 units,67bhp@5500rpm,5 units,180 mm,270 litres,27 litres,1,petrol,TS15,manual,Jun  2026,Third Party,FWD,,S-Presso,Maruti Suzuki,Hyderabad,396000
May 2012,Apr 2012,50K km,1197 cc,1st Owner,4 units,85.8bhp@6000rpm,5 units,170 mm,320 litres,42 litres,0,petrol,DL12,automatic,Jun  2026,Third Party,FWD,,Swift Dzire,Maruti Suzuki,Ghaziabad,298000
Dec 2012,Dec 2012,86K km,1197 cc,1st Owner,4 units,85bhp@6000rpm,5 units,170 mm,320 litres,42 litres,0,petrol,DL9C,manual,Jun  2026,Third Party,Front Wheel Drive,,Swift Dzire,Maruti Suzuki,Delhi,245000
Jan 2013,Jan 2013,89K km,1197 cc,2nd Owner,4 units,85bhp@6000rpm,5 units,170 mm,320 litres,42 litres,0,petrol,DL12,manual,Jun  2026,Third Party,Front Wheel Drive,,Swift Dzire,Maruti Suzuki,Ghaziabad,259000
Mar 2012,Mar 2012,101K km,1197 cc,1st Owner,4 units,85bhp@6000rpm,5 units,170 mm,320 litres,42 litres,0,petrol,DL9C,manual,Jun  2026,Third Party,Front Wheel Drive,,Swift Dzire,Maruti Suzuki,Ghaziabad,236000
Mar 2013,Mar 2013,39K km,1197 cc,2nd Owner,4 units,85bhp@6000rpm,5 units,170 mm,320 litres,42 litres,0,petrol,DL1C,manual,Jun  2026,Third Party,Front Wheel Drive,,Swift Dzire,Maruti Suzuki,Delhi,290000
Jul 2013,Jul 2013,72K km,1197 cc,2nd Owner,4 units,85bhp@6000rpm,5 units,170 mm,320 litres,42 litres,0,petrol,DL11,manual,Jun  2026,Third Party,Front Wheel Drive,,Swift Dzire,Maruti Suzuki,Delhi,268000
Jun 2013,May 2013,91K km,1197 cc,1st Owner,4 units,85bhp@6000rpm,5 units,170 mm,320 litres,42 litres,0,petrol,HR26,manual,Jun  2026,Third Party,Front Wheel Drive,,Swift Dzire,Maruti Suzuki,Gurgaon,264000
Apr 2013,Apr 2013,58K km,1197 cc,3rd Owner,4 units,85bhp@6000rpm,5 units,170 mm,320 litres,42 litres,0,petrol,DL8C,manual,Jun  2026,Third Party,Front Wheel Drive,,Swift Dzire,Maruti Suzuki,Noida,263000
Nov 2012,Oct 2012,55K km,1197 cc,1st Owner,4 units,85bhp@6000rpm,5 units,170 mm,320 litres,42 litres,0,petrol,HR26,manual,Oct  2025,Comprehensive,Front Wheel Drive,,Swift Dzire,Maruti Suzuki,Gurgaon,265000
,,,,,,,,,,,0,,,,,,,,,,,
Mar 2013,Mar 2013,97K km,1197 cc,1st Owner,4 units,85bhp@6000rpm,5 units,170 mm,320 litres,42 litres,0,petrol,HR26,manual,Jun  2026,Third Party,Front Wheel Drive,,Swift Dzire,Maruti Suzuki,Gurgaon,277000
Jul 2011,May 2011,71K km,1298 cc,1st Owner,4 units,87bhp@6000rpm,5 units,,,43 litres,0,petrol,KL07,manual,Jun  2026,Third Party,Front Wheel Drive,,Swift Dzire,Maruti Suzuki,Kochi,290000
,,,,,,,,,,,0,,,,,,,,,,,
Apr 2014,Mar 2014,14K km,1197 cc,1st Owner,4 units,83 bhp @ 6000 RPM,5 units,170  mm,232 litres,42 litres,0,petrol,HR26,manual,Jun  2026,Third Party,FWD,,Swift,Maruti Suzuki,Sonipat,342000
Mar 2014,Feb 2014,43K km,1197 cc,1st Owner,4 units,85.8bhp@6000rpm,5 units,170 mm,232 litres,42 litres,0,petrol,MH03,manual,Mar  2026,Comprehensive,FWD,,Swift,Maruti Suzuki,Mumbai,355000
Jun 2012,May 2012,28K km,1197 cc,2nd Owner,4 units,85.8bhp@6000rpm,5 units,170 mm,232 litres,42 litres,0,petrol,AP13,manual,Jun  2026,Third Party,FWD,,Swift,Maruti Suzuki,Hyderabad,346000
,,,,,,,,,,,0,,,,,,,,,,,
Mar 2019,Feb 2019,42K km,1197 cc,2nd Owner,4 units,81.80bhp@6000rpm,5 units,163 mm,268 litres,37 litres,1,petrol,HR87,manual,Jun  2026,Third Party,FWD,,Swift,Maruti Suzuki,Karnal,471000
Mar 2013,Feb 2013,36K km,1197 cc,1st Owner,4 units,85.8bhp@6000rpm,5 units,170 mm,232 litres,42 litres,0,petrol,AP31,manual,Jun  2026,Third Party,FWD,,Swift,Maruti Suzuki,Hyderabad,396000
Aug 2012,Jul 2012,95K km,1197 cc,1st Owner,4 units,85.8bhp@6000rpm,5 units,170 mm,232 litres,42 litres,0,petrol,HR06,manual,Jun  2026,Third Party,FWD,,Swift,Maruti Suzuki,Chandigarh,278000
,,,,,,,,,,,0,,,,,,,,,,,
Jul 2013,Jun 2013,86K km,998 cc,1st Owner,3 units,58 bhp @ 6200 RPM,5 units,165 mm,180 litres,35 litres,0,petrol+cng,DL1C,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Delhi,248000
Feb 2013,Feb 2013,54K km,998 cc,1st Owner,3 units,58 bhp @ 6200 RPM,5 units,165 mm,180 litres,35 litres,0,petrol+cng,DL5C,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Ghaziabad,279000
May 2013,Mar 2013,50K km,998 cc,1st Owner,3 units,58 bhp @ 6200 RPM,5 units,165 mm,180 litres,35 litres,0,petrol+cng,DL9C,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Ghaziabad,271000
,,,,,,,,,,,0,,,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,,,
Sep 2013,Aug 2013,98K km,998 cc,1st Owner,3 units,58 bhp @ 6200 RPM,5 units,165 mm,180 litres,35 litres,0,petrol+cng,HR26,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Gurgaon,239000
Apr 2013,Apr 2013,40K km,998 cc,1st Owner,2 units,67.1bhp@6200rpm,5 units,165 mm,180 litres,35 litres,0,petrol,WB12,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Kolkata,241000
Sep 2017,Jul 2017,49K km,998 cc,1st Owner,2 units,67.1bhp@6200rpm,5 units,165 mm,180 litres,35 litres,0,petrol,WB20,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Kolkata,291000
Dec 2021,Dec 2021,55K km,998 cc,1st Owner,3 units,58.33bhp@5500rpm,5 units,170 mm,180 litres,35 litres,1,petrol+cng,PB10,manual,Dec  2025,Comprehensive,FWD,,Wagon R 1.0,Maruti Suzuki,Chandigarh,451000
Aug 2011,Jul 2011,25K km,998 cc,1st Owner,2 units,67.1bhp@6200rpm,5 units,165 mm,180 litres,35 litres,0,petrol,WB24,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Kolkata,212000
Aug 2012,Jun 2012,36K km,998 cc,1st Owner,2 units,67.1bhp@6200rpm,5 units,165 mm,180 litres,35 litres,0,petrol,DL9C,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Faridabad,217000
May 2012,Mar 2012,18K km,998 cc,1st Owner,2 units,67.1bhp@6200rpm,5 units,165 mm,180 litres,35 litres,0,petrol,DL6C,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Noida,228000
Jul 2011,May 2011,56K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,MH43,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Mumbai,214000
Sep 2014,Jun 2014,68K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,UP32,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Lucknow,275000
Mar 2012,Jan 2012,73K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,MH12,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Pune,261000
,,,,,,,,,,,0,,,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,,,
Jul 2012,Jun 2012,53K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,KL45,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Kochi,275000
Aug 2014,Aug 2014,77K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,KL64,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Kochi,289000
Mar 2011,Jan 2011,43K km,998 cc,2nd Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,KA09,manual,Feb  2026,Comprehensive,FWD,,Wagon R 1.0,Maruti Suzuki,Bangalore,274000
Nov 2012,Sep 2012,39K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,KA05,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Bangalore,308000
,,,,,,,,,,,0,,,,,,,,,,,
,,,,,,,,,,,0,,,,,,,,,,,
Mar 2014,Jan 2014,107K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,MH02,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Mumbai,268000
Aug 2011,May 2011,60K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,HR05,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Chandigarh,213000
Jan 2011,Jan 2011,55K km,998 cc,2nd Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,HR05,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Chandigarh,194000
Feb 2014,Jan 2014,20K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,HR01,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Chandigarh,287000
May 2013,Apr 2013,75K km,998 cc,3rd Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,TN11,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Chennai,265000
Dec 2013,Dec 2013,36K km,998 cc,2nd Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,MH48,manual,Apr  2026,Comprehensive,FWD,,Wagon R 1.0,Maruti Suzuki,Mumbai,255000
Jun 2012,Jun 2012,62K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,MH20,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Pune,265000
Dec 2015,Oct 2015,47K km,998 cc,1st Owner,3 units,67.1bhp@6200rpm,5 units,165 mm,341 litres,35 litres,0,petrol,KA35,manual,Jun  2026,Third Party,FWD,,Wagon R 1.0,Maruti Suzuki,Bangalore,367000
Jun 2020,Mar 2020,116K km,1462 cc,1st Owner,4 units,103 bhp@6000rpm,6 units,180 mm,209 litres,45 litres,1,petrol,AP39,automatic,Jun  2026,Third Party,Front Wheel Drive,,XL6,Maruti Suzuki,Hyderabad,917000
Sep 2021,Apr 2021,19K km,1462 cc,1st Owner,4 units,103 bhp@6000rpm,6 units,180 mm,209 litres,45 litres,1,petrol,MH12,manual,Oct  2025,Comprehensive,Front Wheel Drive,,XL6,Maruti Suzuki,Pune,1044243
,,,,,,,,,,,0,,,,,,,,,,,
Feb 2023,Feb 2023,72K km,1462 cc,1st Owner,4 units,103.2bhp@6000rpm,6 units,,209 litres,45 litres,1,petrol,DL10,manual,Jun  2026,Third Party,FWD,,XL6,Maruti Suzuki,Delhi,1024000
May 2022,Apr 2022,26K km,1462 cc,1st Owner,4 units,103.2bhp@6000rpm,6 units,,209 litres,45 litres,1,petrol,MH43,manual,Jun  2026,Third Party,FWD,,XL6,Maruti Suzuki,Mumbai,1130093
,,,,,,,,,,,0,,,,,,,,,,,
Mar 2022,Jan 2022,51K km,1462 cc,1st Owner,4 units,103 bhp@6000rpm,6 units,180 mm,209 litres,45 litres,1,petrol,GJ01,manual,Feb  2026,Comprehensive,Front Wheel Drive,,XL6,Maruti Suzuki,Ahmedabad,956706
May 2022,May 2022,39K km,1462 cc,1st Owner,4 units,103.2bhp@6000rpm,6 units,,209 litres,45 litres,1,petrol,TN05,manual,Jun  2026,Third Party,FWD,,XL6,Maruti Suzuki,Chennai,1163423
,,,,,,,,,,,0,,,,,,,,,,,
May 2022,Apr 2022,38K km,1462 cc,1st Owner,4 units,103.2bhp@6000rpm,6 units,,209 litres,45 litres,1,petrol,HR98,manual,Jun  2026,Third Party,FWD,,XL6,Maruti Suzuki,Gurgaon,1097773
Jan 2022,Jan 2022,50K km,1462 cc,1st Owner,4 units,103 bhp@6000rpm,6 units,180 mm,209 litres,45 litres,1,petrol,UP16,manual,Jan  2026,Comprehensive,Front Wheel Drive,,XL6,Maruti Suzuki,Ghaziabad,907000
Oct 2024,May 2024,500 km,1462 cc,1st Owner,4 units,103.2bhp@6000rpm,6 units,180 mm,209 litres,45 litres,1,petrol,CH01,manual,Oct  2025,Comprehensive,FWD,,XL6,Maruti Suzuki,Chandigarh,1080603
Jan 2022,Sep 2021,14K km,1991 cc,1st Owner,4 units,301 bhp @ 5800 rpm,5 units,160 mm,405 litres,51 litres,1,petrol,MH03,automatic,,Third Party,AWD,,A-Class,Mercedes-Benz,Mumbai,4039858
Apr 2014,Jan 2014,57K km,1595 cc,3rd Owner,,,,,,,0,diesel,KA02,automatic,,Third Party,span>,,B-Class,Mercedes-Benz,Bangalore,1211858
Oct 2021,Jun 2021,29K km,1497 cc,1st Owner,4 units,181 bhp @ 5800 rpm,5 units,157  mm,480 litres,66 litres,1,petrol,MH01,automatic,Jun  2026,Comprehensive,RWD,,C-Class,Mercedes-Benz,Pune,3635858
,,,,,,,,,,,0,,,,,,,,,,,
Jun 2019,Nov 2019,38K km,1950 cc,1st Owner,4 units,241bhp@4200rpm,5 units,157 mm,480 litres,66 litres,0,diesel,MH12,automatic,,Third Party,RWD,,C-Class,Mercedes-Benz,Pune,3433858
Jul 2018,Apr 2018,53K km,2143 cc,1st Owner,,,,,,,0,petrol,HR70,automatic,Jun  2026,Comprehensive,span>,,E-Class,Mercedes-Benz,Gurgaon,3534858
,,,,,,,,,,,0,,,,,,,,,,,
Jun 2018,May 2018,57K km,1991 cc,1st Owner,4 units,194 bhp @ 5500 rpm,5 units,,540 litres,80 litres,1,petrol,DL4C,automatic,Jun  2026,Comprehensive,RWD,,E-Class,Mercedes-Benz,Gurgaon,3484358
Dec 2017,Nov 2016,41K km,2143 cc,1st Owner,4 units,181 bhp @ 5500 RPM,5 units,183 mm,421 litres,50 litres,1,petrol,HR26,automatic,Jun  2026,Comprehensive,FWD,,GLA,Mercedes-Benz,Gurgaon,1767358
Jun 2017,Jul 2016,31K km,2143 cc,2nd Owner,4 units,181 bhp @ 5500 RPM,5 units,183 mm,421 litres,50 litres,1,petrol,MH01,automatic,Oct  2025,Comprehensive,FWD,,GLA,Mercedes-Benz,Mumbai,1666358
Sep 2017,Apr 2017,37K km,2143 cc,2nd Owner,4 units,168 bhp @ 3000 rpm,5 units,201 mm,550 litres,66 litres,1,diesel,TN09,automatic,Jun  2026,Comprehensive,AWD,,GLC,Mercedes-Benz,Chennai,2827858
Dec 2017,Apr 2017,62K km,,1st Owner,,,,,,,0,petrol,DL2C,automatic,Nov  2025,Comprehensive,span>,,GLC,Mercedes-Benz,Gurgaon,3080358
Oct 2017,Aug 2016,76K km,3982 cc,2nd Owner,,,,,,,0,diesel (BSIV),HR26,automatic,Apr  2026,Comprehensive,span>,,GLS,Mercedes-Benz,Gurgaon,3282358
Jun 2023,Sep 2021,20K km,1498  cc,1st Owner,4 units,108 bhp @ 6000 rpm,5 units,205 mm,488 litres,48 litres,1,petrol,TS07,automatic,Jun  2026,Third Party,FWD,,Astor,MG Motors,Hyderabad,1334113
Dec 2021,Nov 2021,37K km,1498  cc,1st Owner,4 units,108 bhp @ 6000 rpm,5 units,205 mm,488 litres,48 litres,1,petrol,DL2C,automatic,Jun  2026,Third Party,FWD,,Astor,MG Motors,Gurgaon,1142213
Nov 2022,Oct 2022,27K km,1349 cc,1st Owner,3 units,108 bhp @ 6000 rpm,5 units,180 mm,488 litres,48 litres,1,petrol,GJ27,automatic,Nov  2025,Third Party,FWD,,Astor,MG Motors,Ahmedabad,1270000
Aug 2022,Jun 2022,29K km,1498 cc,1st Owner,4 units,108 bhp @ 6000 rpm,5 units,180 mm,488 litres,48 litres,1,petrol,MH49,manual,Jun  2026,Third Party,FWD,,Astor,MG Motors,Pune,1142213
Jul 2022,Jun 2022,6K km,1498 cc,1st Owner,4 units,108 bhp @ 6000 rpm,5 units,180 mm,488 litres,48 litres,1,petrol,MH47,manual,Jun  2026,Third Party,FWD,,Astor,MG Motors,Mumbai,1233068
Jul 2021,Apr 2021,44K km,1996 cc,1st Owner,4 units,158 bhp @ 4000 rpm,6 units,210 mm,343 litres,75 litres,1,diesel,KA53,automatic,Jun  2026,Zero Dep (Comprehensive),4WD,,Gloster,MG Motors,Bangalore,3272258
Sep 2021,Jun 2021,59K km,1996 cc,1st Owner,4 units,158 bhp @ 4000 rpm,6 units,210 mm,343 litres,75 litres,0,diesel,KA05,automatic,Jun  2026,Zero Dep (Comprehensive),4WD,,Gloster,MG Motors,Bangalore,3433957
Mar 2020,Apr 2019,98K km,1451 cc,1st Owner,4 units,141bhp@5000rpm,5 units,183 mm,587 litres,60 litres,1,petrol,GJ27,manual,Jun  2026,Third Party,FWD,,Hector,MG Motors,Ahmedabad,954694
Jul 2020,Mar 2020,5K km,1451 cc,1st Owner,4 units,141bhp@5000rpm,5 units,192 mm,587 litres,60 litres,1,petrol,UP85,automatic,Jun  2026,Third Party,FWD,,Hector,MG Motors,Lucknow,1290683
Feb 2020,Jan 2020,67K km,1451 cc,1st Owner,4 units,141bhp@5000rpm,5 units,192 mm,587 litres,60 litres,1,petrol,WB02,automatic,Jun  2026,Third Party,FWD,,Hector,MG Motors,Kolkata,1096045
Jun 2020,Mar 2020,60K km,1451 cc,1st Owner,4 units,141bhp@5000rpm,5 units,192 mm,587 litres,60 litres,1,petrol,HR26,manual,Jun  2026,Third Party,FWD,,Hector,MG Motors,Gurgaon,1042223
May 2022,Mar 2022,37K km,1956 cc,1st Owner,4 units,169 bhp@3750rpm,5 units,,587 litres,60 litres,1,diesel,WB16,manual,Jun  2026,Third Party,Front Wheel Drive,,Hector,MG Motors,Kolkata,1475000
